id	bet_amount	bet_id	brand	channel_type	game_id	game_name	game_provider	game_status_id	game_type	jackpot_contribution	jackpot_details	jackpot_payout	jackpot_type	kiosk_terminal	machine_id	outlet_id	payout_amount	platform_code	platform_name	player_id	prematch_live	refund_amount	round_id	seed_contri_amount	settlement_time	site	sport	status	ticket_status	time_of_bet	createdAt	updatedAt	timestamp	transaction_id
220	1.20	fc_30c5933e49cffbf0eb2a9cfd19db065bdde5	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	3fb39e48-e3dd-130a-080c-7f731712892d	live	0.00	5432c8796527	NULL	2025-04-02 00:00:13	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	fc_67ec0d8d8e43255abf5a6159
221	0.88	fc_394452865bc9cafed0fccddd32980faf51e5	FC	ONLINE	22028	TREASURE CRUISE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.72	7	egames	23f917e4-02ef-472b-ce0a-31887805e859	live	0.00	5e92d3544d66	NULL	2025-04-02 00:00:13	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	fc_67ec0d8d93e1303c0a795d4b
222	1.00	jdb_5e6db72a38c1f40246555f6447bede34c8cb	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	5.00	3	egames	1f48ad29-f7e3-aa6d-3aef-bf81ed73639c	live	0.00	947d61a66e2c	NULL	2025-04-02 00:00:13	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	jdb_7496909409304
223	5.00	fc_5f5be123997917b97aa8a617759b3d7e962d	FC	ONLINE	22039	ROBIN HOOD	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	4f521e0a-ab8c-547b-b11f-1d211797817b	live	0.00	52ddb3f05d56	NULL	2025-04-02 00:00:13	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	fc_67ec0d8db7b95b29703a6a33
224	1.00	fc_7083aadd403236f18683080690aefc43c324	FC	ONLINE	22039	ROBIN HOOD	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	71b0bf5c-45d6-fa2b-8a23-92b0d9bb3fbe	live	0.00	69c1973f7cdf	NULL	2025-04-02 00:00:13	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	fc_67ec0d8da8ec0d3d90a695d5
225	4.00	fc_7f5afcf1e9e551932a1b343e2bc055dcadf3	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	e1ce06ee-a3f4-e1f5-8c86-523f4ccd9569	live	0.00	e93fd4e25742	NULL	2025-04-02 00:00:13	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	fc_67ec0d8d7b39a33d519c59e2
226	1.00	fc_8070957e2383e6e025aa78ff1f9e4e045c4c	FC	ONLINE	22032	MAGIC BEANS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.80	7	egames	fa75bd58-ca41-2cdd-681e-45a10f4f8a9a	live	0.00	61bbe08de2f6	NULL	2025-04-02 00:00:13	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	fc_67ec0d8d74a55b4ef582d158
227	4.00	jdb_b6c61b09db25a6e8a804b4afb9ee013800d2	JDB	ONLINE	14042	TreasureBowl	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	43a813de-8bfc-701e-fcc6-8e8d5855a318	live	0.00	27c1c0251f70	NULL	2025-04-02 00:00:13	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	jdb_7496909407599
228	10.00	fc_ba0dd6ebb893e414d957ee7871f5699cb36f	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	1ef43dba-c822-6c7a-1316-ad22f3951f45	live	0.00	4dfbfe72777c	NULL	2025-04-02 00:00:13	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	fc_67ec0d8da2fe9b66a18e3f83
229	2.00	fc_db56c2c0f68dd79009ac45c6ff0aa547157f	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	1.00	7	egames	abf13f72-97fc-a4b5-78c3-5bb2c0227386	live	0.00	1663a4396e83	NULL	2025-04-02 00:00:13	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	fc_67ec0d8dd879f045f5cfcba6
230	1.80	fc_f708ace4ad517e40f4e184d6e4b4434ab56e	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	0484878a-e5e6-3953-91ec-034171c76abc	live	0.00	548e91c044e5	NULL	2025-04-02 00:00:13	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:13	NULL	NULL	2025-04-01 18:30:13	fc_67ec0d8d74a55b4ef582d0d5
231	1.50	fc_01c55d2a0bc0aa3aa1d6e091fa5fe314140a	FC	ONLINE	22055	SUPER ELEMENTS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	2.00	7	egames	4efbb5bc-6655-bd28-82fd-5a16667dd203	live	0.00	2c7a7513583a	NULL	2025-04-02 00:00:14	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	fc_67ec0d8ee8c3691c70512704
232	1.20	fc_03fc922621a7b5f1b8282dcce92706ebed44	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	6ba7230d-2bd2-e91b-3f71-46211476b63e	live	0.00	9a1d8778245f	NULL	2025-04-02 00:00:14	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	fc_67ec0d8e36c587345ddea141
233	2.00	fc_13ee3b15808fc5120198ea6aa71f8c180342	FC	ONLINE	22063	QUEEN OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.20	7	egames	db4b8bae-cf48-6228-846a-128e1fd50678	live	0.00	95f602c32d52	NULL	2025-04-02 00:00:14	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	fc_67ec0d8e3b548e71724e3f95
234	3.00	fc_2ed805a401c3a9d3eece24d24bf6d8284cb9	FC	ONLINE	22029	COWBOYS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	1.00	7	egames	3379785a-875c-02bb-8094-abea1da1722b	live	0.00	ac7c3cde06b8	NULL	2025-04-02 00:00:14	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	fc_67ec0d8eb1017b78e68a5a49
235	17.60	fc_35038344e4e949f3a638e36e7dd6438f9f73	FC	ONLINE	22040	LUCKY FORTUNES	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	cf80a989-fdff-30d3-3364-9139eb054bdb	live	0.00	cdee7c8127d5	NULL	2025-04-02 00:00:14	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	fc_67ec0d8ed879f045f5cfcc66
236	1.00	fc_662a99e9febd0468160ad8808132dc4cb8db	FC	ONLINE	22055	SUPER ELEMENTS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	1.35	7	egames	d311e002-c9ca-78d6-a73c-4bf86335823c	live	0.00	c46182196a25	NULL	2025-04-02 00:00:14	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	fc_67ec0d8e74a55b4ef582d1a8
237	1.80	fc_7b1ca5a91c9e005a56f19d43591f20c3ee5e	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	28.56	7	egames	321b6800-e57a-15dc-d9a4-88ee680f90dd	live	0.00	888289723fee	NULL	2025-04-02 00:00:14	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	fc_67ec0d8e7210f40f50c3e0d8
238	1.80	fc_87f8ca443012bce0df28e23808fe25f27475	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	a071960b-6e6a-e9fa-4c2f-f14896983121	live	0.00	89abbb13f6ed	NULL	2025-04-02 00:00:14	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	fc_67ec0d8e7b39a33d519c5acc
239	1.00	jdb_c577bbde1d185cd276310e018bc79742982a	JDB	ONLINE	14042	TreasureBowl	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	c50e8fc5-a86c-abc8-f0cf-d6ced2d5e7d0	live	0.00	5bc6788e13a8	NULL	2025-04-02 00:00:14	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	jdb_7496909414186
240	2.00	fc_ce47f48f0af6070681d0a5bf2564ba79dc0d	FC	ONLINE	22049	ZEUS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	5098c45c-8fe3-d251-bce7-4aeb44a339bb	live	0.00	76097a7b9122	NULL	2025-04-02 00:00:14	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	fc_67ec0d8eb7b95b29703a6c00
241	1.00	fc_cf43eed5b0cb7ed6826cb74dc101331af2dd	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	186d65b2-0979-b934-699d-3a856b2492f2	live	0.00	2d06f6ec230d	NULL	2025-04-02 00:00:14	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	fc_67ec0d8eb7b95b29703a6ba6
242	0.40	jdb_e629c7df293db27eaf9789b3412d123bafcd	JDB	ONLINE	8019	Four Treasures	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	ffce4a43-18cb-7ba6-e508-28acae2a044e	live	0.00	b42ed4a7ff9a	NULL	2025-04-02 00:00:14	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:14	NULL	NULL	2025-04-01 18:30:14	jdb_7496909415993
243	1.20	fc_24fedcc1cf86ff73d6c5d3129a86a0459024	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	585c718e-a7d0-b658-1048-ebb27dde6f57	live	0.00	f2c10e94bf3d	NULL	2025-04-02 00:00:15	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:15	NULL	NULL	2025-04-01 18:30:15	fc_67ec0d8f8e43255abf5a63df
244	1.50	fc_675c4f00ad8ff0790ee3302ac2de8769c7b7	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	828b1c4e-fb12-709b-4ab2-b957bd83ffca	live	0.00	991f83c2334a	NULL	2025-04-02 00:00:15	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:15	NULL	NULL	2025-04-01 18:30:15	fc_67ec0d8fa2fe9b66a18e4121
245	1.00	jdb_6a45d35164be6293aae4a96f7f4ad3906592	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	5255eaba-ab67-481e-f1ea-cb15cffee494	live	0.00	0bf9a09a79e8	NULL	2025-04-02 00:00:15	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:15	NULL	NULL	2025-04-01 18:30:15	jdb_7496909419796
246	1.20	fc_710a212f0db7d882190615a8c2080407d892	FC	ONLINE	22034	GOLD RUSH	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	659273ba-1928-2f34-d587-9c7478a92f76	live	0.00	a8fc14d70727	NULL	2025-04-02 00:00:15	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:15	NULL	NULL	2025-04-01 18:30:15	fc_67ec0d8f3b548e71724e40bb
247	10.00	jdb_8b92bb0eeb85b62a178917ca794cc19d4b50	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	78c2f371-8399-b4dd-e16d-31cd99b21edb	live	0.00	2ff8c9af9a2c	NULL	2025-04-02 00:00:15	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:15	NULL	NULL	2025-04-01 18:30:15	jdb_7496909421449
248	1.00	jdb_d813b9c4b34d2d53961c8c78e7fa2d0469bb	JDB	ONLINE	14091	Piggy Bank	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	21051c71-424d-421d-2445-142283d690d2	live	0.00	11ffeb9873a5	NULL	2025-04-02 00:00:15	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:15	NULL	NULL	2025-04-01 18:30:15	jdb_7496909418441
249	1.20	fc_d8c5e764debef9dfed550c18f2af7d8e18fe	FC	ONLINE	22047	GOLDEN GENIE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.72	7	egames	166ea3b2-f122-2794-7b28-0e10e599a639	live	0.00	8a23de567b61	NULL	2025-04-02 00:00:15	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:15	NULL	NULL	2025-04-01 18:30:15	fc_67ec0d8f74a55b4ef582d2ed
250	1.00	fc_015df51dedee349ca33afe1d082c42100f92	FC	ONLINE	22032	MAGIC BEANS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	67d2215d-205c-aefb-8f24-65e3c5f79a68	live	0.00	6f2759fa294e	NULL	2025-04-02 00:00:16	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d90bdab5525aabc9ea4
251	3.60	fc_27ea76c01dc5323c0447e7d0c8f573a4d718	FC	ONLINE	22048	CRAZY BUFFALO	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	dc4608e4-dffb-eb5b-1600-b4748a1a7c42	live	0.00	97a0b8320bb5	NULL	2025-04-02 00:00:16	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d9093e1303c0a796078
252	2.00	fc_2e3c1226a7dd9361cf06aa817f6612754e55	FC	ONLINE	22032	MAGIC BEANS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	4372ceb1-5cb8-d125-fe5f-94c328f692a2	live	0.00	5749c8948b3a	NULL	2025-04-02 00:00:16	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d901c1ed10d6ba6c498
253	2.00	fc_2f7f2242cf7eb05f0438bb7b6bb9e95ded8f	FC	ONLINE	22056	EGYPT BONANZA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	8dd2acb3-d5c5-faac-c030-4cc9f0ad0acb	live	0.00	cf59a19daf08	NULL	2025-04-02 00:00:16	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d9004168940d99f5904
254	2.00	fc_4997fb9cab39f97d327789f32ba9e43f6e8e	FC	ONLINE	22053	LEGEND OF INCA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	dc17765c-f434-7202-f508-094d07c10b25	live	0.00	e63c10ffd5c1	NULL	2025-04-02 00:00:16	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d90a8ec0d3d90a698b7
255	5.00	fc_53099989743bf8ed78eb34e98d514dbae2f9	FC	ONLINE	22018	NIGHT MARKET	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	b254b42d-8095-7dfc-c03f-38a3ee29f829	live	0.00	a512efbe47a4	NULL	2025-04-02 00:00:16	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d90a2fe9b66a18e42a4
256	15.00	fc_54bb995849951dc456eca9e92a0743e414b4	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	9b5b6a78-0b91-f5c6-af95-77596cfe095b	live	0.00	5820f9b04331	NULL	2025-04-02 00:00:16	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d9036c587345ddea27a
257	1.80	fc_5e493f3ba06cf487e189c2f6846e0cb85cab	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	3.42	7	egames	582fd7fb-6372-165f-50f6-1bed095f8e6e	live	0.00	d2708e7f6df1	NULL	2025-04-02 00:00:16	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d90a8ec0d3d90a69936
258	0.88	fc_7a2adac3039759d1503b1f1f88fc839b0040	FC	ONLINE	22040	LUCKY FORTUNES	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	25.06	7	egames	ac724198-a31f-1d24-9ce1-61b119c05ab8	live	0.00	30f93252cfc3	NULL	2025-04-02 00:00:16	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d8336c587345dde961c
259	1.20	fc_81cbfc999467432528168bcedd73b35e1893	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	f949758c-7cd8-5da7-1897-e6c4333ec241	live	0.00	c954074e0fe4	NULL	2025-04-02 00:00:16	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d907b39a33d519c5cb1
260	1.20	fc_879f834d51968322549579122971c7b16ddd	FC	ONLINE	22056	EGYPT BONANZA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	9b0c6e07-efec-2560-fcd3-45be2e7ec563	live	0.00	355d337545ce	NULL	2025-04-02 00:00:16	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d9093e1303c0a796101
261	5.00	jdb_901c0daec64b26f94660b51605a83206ff9c	JDB	ONLINE	14045	SuperNiubiDeluxe	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	fcf8c282-5e0f-1b7d-cf69-d1099428491e	live	0.00	a0746f6be0e1	NULL	2025-04-02 00:00:16	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	jdb_7496909423954
262	1.80	fc_a7bb351c1981bdf1550aa5fb73a5dac245ba	FC	ONLINE	22056	EGYPT BONANZA	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	3.00	7	egames	e55d465a-c40c-f124-dbc2-5ac62028d831	live	0.00	3797eb10e526	NULL	2025-04-02 00:00:16	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d901c1ed10d6ba6c33f
263	1.00	jdb_f8605f00f9d78288fe6b7fda751f8370b6b0	JDB	ONLINE	14042	TreasureBowl	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	2.00	3	egames	aadffc8a-47ee-04ab-1a1b-c3d8e497a07e	live	0.00	a4c994c23977	NULL	2025-04-02 00:00:16	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	jdb_7496909425868
264	12.00	fc_f9b06ff7e2f4cd1a487840db2ead0b7211c5	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	b801fb8a-8d7d-a597-4c30-cd15bef95775	live	0.00	efbcbfbfafe8	NULL	2025-04-02 00:00:16	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:16	NULL	NULL	2025-04-01 18:30:16	fc_67ec0d90a2fe9b66a18e4224
265	0.50	jdb_00e8af57487f10a6230627f9373e21f33666	JDB	ONLINE	14042	TreasureBowl	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	d9e765be-559b-caec-4083-68ed00feba9f	live	0.00	546cdca468f2	NULL	2025-04-02 00:00:17	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	jdb_7496909431294
266	2.00	fc_157885ce56fce7b8c812fa0bf553d635e7e2	FC	ONLINE	22037	GRAND BLUE	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	1bc429ea-1218-fecd-5a69-1b07ba401d9c	live	0.00	a6a0c5d873f0	NULL	2025-04-02 00:00:17	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	fc_67ec0d913b548e71724e42db
267	0.88	fc_269a7be079dbbdf95b8a3805c0c7921b4e0b	FC	ONLINE	22040	LUCKY FORTUNES	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	2e24e73e-4b74-48a0-5bbb-cb8bcaeb122e	live	0.00	5c07db6fbd98	NULL	2025-04-02 00:00:17	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	fc_67ec0d91b7b95b29703a6e69
268	2.00	jdb_55a6e653d6aee1a909d16730170ab00cc758	JDB	ONLINE	14085	FRUITY BONANZA	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	3	egames	f87c4a95-665b-5f9b-ce5c-ead084876af2	live	0.00	ef7e9e87e5d1	NULL	2025-04-02 00:00:17	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	jdb_7496909427536
269	1.80	fc_67583763558c18935011d7e22270ce08315a	FC	ONLINE	22043	SUGAR BANG BANG	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	59657f44-d605-45a8-c94e-43984d61d689	live	0.00	5da3837da814	NULL	2025-04-02 00:00:17	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	fc_67ec0d91d879f045f5cfcf07
270	6.00	jdb_6b4858833a9cb3000622578b18388ce04105	JDB	ONLINE	14085	FRUITY BONANZA	JDB Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	1.50	3	egames	8f7108f9-fc41-7fad-56b9-a23b6e0c4e1d	live	0.00	91f7cd1256cb	NULL	2025-04-02 00:00:17	ArionPlayMaya	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	jdb_7496909429259
271	2.00	fc_8860b2f08c062550a14317364b136e4d0055	FC	ONLINE	22042	TREASURE RAIDERS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	4b4884c3-b4db-2f56-8429-e2871084562a	live	0.00	14a933af35be	NULL	2025-04-02 00:00:17	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	fc_67ec0d9193e1303c0a7961a6
272	1.00	fc_99516610b884e94f6cb8b28bf611a06dc885	FC	ONLINE	22049	ZEUS	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	1.00	7	egames	d5db2d11-e132-c755-6759-04234f913cfa	live	0.00	01b6332f9162	NULL	2025-04-02 00:00:17	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	fc_67ec0d91a8ec0d3d90a69a95
273	4.00	fc_afb6d7d24fbf1fdd391355ae56191efe6da3	FC	ONLINE	22036	RICH ?AN	Fa Chai Gaming	1	SPIN	NULL	0.0000	NULL	NULL	NULL	NULL	PJS-001	0.00	7	egames	f756dae3-dca4-dafe-da64-051ccc2ac931	live	0.00	03e7d074be1b	NULL	2025-04-02 00:00:17	ArionPlayGCash	NULL	COMPLETED	COMPLETED	2025-04-02 00:00:17	NULL	NULL	2025-04-01 18:30:17	fc_67ec0d91d879f045f5cfcf15
